rank,track_name,artist,listeners,url,pct_listeners
51,Permission to Dance,BTS,900,https://www.last.fm/music/BTS/_/Permission+to+Dance,0.54
52,Be Mine,Jimin,900,https://www.last.fm/music/Jimin/_/Be+Mine,0.54
53,PIXELATED KISSES,Joji,900,https://www.last.fm/music/Joji/_/PIXELATED+KISSES,0.54
54,Manchild,Sabrina Carpenter,880,https://www.last.fm/music/Sabrina+Carpenter/_/Manchild,0.53
55,Shiny,Easykid,874,https://www.last.fm/music/Easykid/_/Shiny,0.52
56,KLOuFRENS,Bad Bunny,870,https://www.last.fm/music/Bad+Bunny/_/KLOuFRENS,0.52
57,Boy With Luv (feat. Halsey),BTS,868,https://www.last.fm/music/BTS/_/Boy+With+Luv+(feat.+Halsey),0.52
58,Intro,j-hope,866,https://www.last.fm/music/j-hope/_/Intro,0.52
59,Somebody,Jung Kook,866,https://www.last.fm/music/Jung+Kook/_/Somebody,0.52
60,Es un Secreto,Plan B,865,https://www.last.fm/music/Plan+B/_/Es+un+Secreto,0.52
61,Set Me Free Pt.2,Jimin,861,https://www.last.fm/music/Jimin/_/Set+Me+Free+Pt.2,0.51
62,Interlude,BTS,855,https://www.last.fm/music/BTS/_/Interlude,0.51
63,MOJABI GHOST,Tainy,854,https://www.last.fm/music/Tainy/_/MOJABI+GHOST,0.51
64,Still With You,Jung Kook,851,https://www.last.fm/music/Jung+Kook/_/Still+With+You,0.51
65,Blood Sweat & Tears,BTS,848,https://www.last.fm/music/BTS/_/Blood+Sweat+&+Tears,0.51
66,Khé?,Rauw Alejandro,846,https://www.last.fm/music/Rauw+Alejandro/_/Kh%C3%A9%3F,0.5
67,Slow Dancing,V,844,https://www.last.fm/music/V/_/Slow+Dancing,0.5
68,= (Equal Sign),j-hope,844,https://www.last.fm/music/j-hope/_/=+(Equal+Sign),0.5
69,Change pt.2,RM,838,https://www.last.fm/music/RM/_/Change+pt.2,0.5
70,Duvet,bôa,836,https://www.last.fm/music/b%C3%B4a/_/Duvet,0.5
71,Touch,KATSEYE,834,https://www.last.fm/music/KATSEYE/_/Touch,0.5
72,Permission to Dance - Live,BTS,833,https://www.last.fm/music/BTS/_/Permission+to+Dance+-+Live,0.5
73,Another Level,Jin,833,https://www.last.fm/music/Jin/_/Another+Level,0.5
74,NEURON (with Gaeko & YOON MIRAE),j-hope,830,https://www.last.fm/music/j-hope/_/NEURON+(with+Gaeko+&+YOON+MIRAE),0.5
75,"To Me, Today",Jin,827,"https://www.last.fm/music/Jin/_/To+Me,+Today",0.49
76,Daechwita,Agust D,825,https://www.last.fm/music/Agust+D/_/Daechwita,0.49
77,"Good Luck, Babe!",Chappell Roan,818,"https://www.last.fm/music/Chappell+Roan/_/Good+Luck,+Babe%21",0.49
78,With the Clouds,Jin,813,https://www.last.fm/music/Jin/_/With+the+Clouds,0.49
79,back to friends,sombr,812,https://www.last.fm/music/sombr/_/back+to+friends,0.48
80,DtMF,Bad Bunny,811,https://www.last.fm/music/Bad+Bunny/_/DtMF,0.48
81,Lonely,RM,806,https://www.last.fm/music/RM/_/Lonely,0.48
82,Butter,BTS,801,https://www.last.fm/music/BTS/_/Butter,0.48
83,Me Rehúso,Danny Ocean,801,https://www.last.fm/music/Danny+Ocean/_/Me+Reh%C3%BAso,0.48
84,BIRDS OF A FEATHER,Billie Eilish,790,https://www.last.fm/music/Billie+Eilish/_/BIRDS+OF+A+FEATHER,0.47
85,Interlude: What Are You Doing Now,BTS,789,https://www.last.fm/music/BTS/_/Interlude:+What+Are+You+Doing+Now,0.47
86,See You Again (feat. Kali Uchis),"Tyler, The Creator",777,"https://www.last.fm/music/Tyler,+The+Creator/_/See+You+Again+(feat.+Kali+Uchis)",0.46
87,Intro: 2 COOL 4 SKOOL,BTS,774,https://www.last.fm/music/BTS/_/Intro:+2+COOL+4+SKOOL,0.46
88,Spaghetti,LE SSERAFIM,773,https://www.last.fm/music/LE+SSERAFIM/_/Spaghetti,0.46
89,Moscow Mule,Bad Bunny,772,https://www.last.fm/music/Bad+Bunny/_/Moscow+Mule,0.46
90,I’ll Be There,Jin,769,https://www.last.fm/music/Jin/_/I%E2%80%99ll+Be+There,0.46
91,Blood Sweat & Tears - Live,BTS,767,https://www.last.fm/music/BTS/_/Blood+Sweat+&+Tears+-+Live,0.46
92,Slow Dance (feat. Sofia Carson),Jimin,765,https://www.last.fm/music/Jimin/_/Slow+Dance+(feat.+Sofia+Carson),0.46
93,Closer to You (feat. Major Lazer),Jung Kook,761,https://www.last.fm/music/Jung+Kook/_/Closer+to+You+(feat.+Major+Lazer),0.45
94,LATINA FOREVA,KAROL G,757,https://www.last.fm/music/KAROL+G/_/LATINA+FOREVA,0.45
95,Pied Piper,BTS,757,https://www.last.fm/music/BTS/_/Pied+Piper,0.45
96,Falling,Jin,754,https://www.last.fm/music/Jin/_/Falling,0.45
97,No One Noticed,The Marías,754,https://www.last.fm/music/The+Mar%C3%ADas/_/No+One+Noticed,0.45
98,Rainy Days,V,751,https://www.last.fm/music/V/_/Rainy+Days,0.45
99,The Astronaut,Jin,747,https://www.last.fm/music/Jin/_/The+Astronaut,0.45
100,Otro Atardecer,Bad Bunny,747,https://www.last.fm/music/Bad+Bunny/_/Otro+Atardecer,0.45
101,CRAZY,LE SSERAFIM,746,https://www.last.fm/music/LE+SSERAFIM/_/CRAZY,0.45
102,Espresso,Sabrina Carpenter,745,https://www.last.fm/music/Sabrina+Carpenter/_/Espresso,0.44
103,ㅠㅠ (Credit Roll),RM,738,https://www.last.fm/music/RM/_/%E3%85%A0%E3%85%A0+(Credit+Roll),0.44
104,Spring Day,BTS,737,https://www.last.fm/music/BTS/_/Spring+Day,0.44
105,Dimple,BTS,736,https://www.last.fm/music/BTS/_/Dimple,0.44
106,"Closer (with Paul Blanco, Mahalia)",RM,735,"https://www.last.fm/music/RM/_/Closer+(with+Paul+Blanco,+Mahalia)",0.44
107,Ditto,NewJeans,731,https://www.last.fm/music/NewJeans/_/Ditto,0.44
108,Intro : Dt sugA (Feat. DJ Friz),Agust D,724,https://www.last.fm/music/Agust+D/_/Intro+:+Dt+sugA+(Feat.+DJ+Friz),0.43
109,"Intro: O!RUL8,2?",BTS,722,"https://www.last.fm/music/BTS/_/Intro:+O%21RUL8,2%3F",0.43
110,El Amar y el Querer,José José,722,https://www.last.fm/music/Jos%C3%A9+Jos%C3%A9/_/El+Amar+y+el+Querer,0.43
111,Borro Cassette,Maluma,722,https://www.last.fm/music/Maluma/_/Borro+Cassette,0.43
112,Still Life (with Anderson .Paak),RM,721,https://www.last.fm/music/RM/_/Still+Life+(with+Anderson+.Paak),0.43
113,LA CANCIÓN,J Balvin,711,https://www.last.fm/music/J+Balvin/_/LA+CANCI%C3%93N,0.42
114,Hate You,Jung Kook,710,https://www.last.fm/music/Jung+Kook/_/Hate+You,0.42
115,Tiroteo - Remix,Marc Seguí,707,https://www.last.fm/music/Marc+Segu%C3%AD/_/Tiroteo+-+Remix,0.42
116,SLOW DANCING IN THE DARK,Joji,706,https://www.last.fm/music/Joji/_/SLOW+DANCING+IN+THE+DARK,0.42
117,"One of the Girls (with JENNIE, Lily Rose Depp)",The Weeknd,706,"https://www.last.fm/music/The+Weeknd/_/One+of+the+Girls+(with+JENNIE,+Lily+Rose+Depp)",0.42
118,lock / unlock (with benny blanco & Nile Rodgers),j-hope,705,https://www.last.fm/music/j-hope/_/lock+%2F+unlock+(with+benny+blanco+&+Nile+Rodgers),0.42
119,GO!,CORTIS,704,https://www.last.fm/music/CORTIS/_/GO%21,0.42
120,When Did You Get Hot?,Sabrina Carpenter,698,https://www.last.fm/music/Sabrina+Carpenter/_/When+Did+You+Get+Hot%3F,0.42
121,IDOL,BTS,694,https://www.last.fm/music/BTS/_/IDOL,0.41
122,Closer Than This,Jimin,692,https://www.last.fm/music/Jimin/_/Closer+Than+This,0.41
123,I NEED U,BTS,691,https://www.last.fm/music/BTS/_/I+NEED+U,0.41
124,Kiss Me More (feat. SZA),Doja Cat,690,https://www.last.fm/music/Doja+Cat/_/Kiss+Me+More+(feat.+SZA),0.41
125,SUGAR ON MY TONGUE,"Tyler, The Creator",686,"https://www.last.fm/music/Tyler,+The+Creator/_/SUGAR+ON+MY+TONGUE",0.41
126,For Us,V,685,https://www.last.fm/music/V/_/For+Us,0.41
127,More,Zion,685,https://www.last.fm/music/Zion/_/More,0.41
128,Blue,V,683,https://www.last.fm/music/V/_/Blue,0.41
129,JUMP,BLACKPINK,683,https://www.last.fm/music/BLACKPINK/_/JUMP,0.41
130,Nuts,RM,683,https://www.last.fm/music/RM/_/Nuts,0.41
131,Magnetic,ILLIT,683,https://www.last.fm/music/ILLIT/_/Magnetic,0.41
132,LUNA,Feid,680,https://www.last.fm/music/Feid/_/LUNA,0.41
133,Arson,j-hope,679,https://www.last.fm/music/j-hope/_/Arson,0.41
134,COQUETA,Fuerza Regida,675,https://www.last.fm/music/Fuerza+Regida/_/COQUETA,0.4
135,505,Arctic Monkeys,671,https://www.last.fm/music/Arctic+Monkeys/_/505,0.4
136,Euphoria,BTS,670,https://www.last.fm/music/BTS/_/Euphoria,0.4
137,Rebirth (Intro),Jimin,668,https://www.last.fm/music/Jimin/_/Rebirth+(Intro),0.4
138,Black Swan,BTS,668,https://www.last.fm/music/BTS/_/Black+Swan,0.4
139,Candy,Plan B,668,https://www.last.fm/music/Plan+B/_/Candy,0.4
140,Neva Play (feat. RM of BTS),Megan Thee Stallion,667,https://www.last.fm/music/Megan+Thee+Stallion/_/Neva+Play+(feat.+RM+of+BTS),0.4
141,Diles,Bad Bunny,664,https://www.last.fm/music/Bad+Bunny/_/Diles,0.4
142,I will come to you,Jin,661,https://www.last.fm/music/Jin/_/I+will+come+to+you,0.39
143,Feel Good Inc.,Gorillaz,658,https://www.last.fm/music/Gorillaz/_/Feel+Good+Inc.,0.39
144,Dracula,Tame Impala,653,https://www.last.fm/music/Tame+Impala/_/Dracula,0.39
145,Smeraldo Garden Marching Band (feat. Loco),Jimin,652,https://www.last.fm/music/Jimin/_/Smeraldo+Garden+Marching+Band+(feat.+Loco),0.39
146,Never Let Go,Jung Kook,652,https://www.last.fm/music/Jung+Kook/_/Never+Let+Go,0.39
147,Life Goes On,Agust D,651,https://www.last.fm/music/Agust+D/_/Life+Goes+On,0.39
148,Into You,Ariana Grande,651,https://www.last.fm/music/Ariana+Grande/_/Into+You,0.39
149,Creep,Radiohead,650,https://www.last.fm/music/Radiohead/_/Creep,0.39
150,Die with a Smile,Lady Gaga,649,https://www.last.fm/music/Lady+Gaga/_/Die+with+a+Smile,0.39
151,Come back to me,RM,647,https://www.last.fm/music/RM/_/Come+back+to+me,0.39
152,Virgen,Adolescent's Orquesta,647,https://www.last.fm/music/Adolescent%27s+Orquesta/_/Virgen,0.39
153,AMYGDALA,Agust D,644,https://www.last.fm/music/Agust+D/_/AMYGDALA,0.38
154,Interlude : Dawn,Agust D,641,https://www.last.fm/music/Agust+D/_/Interlude+:+Dawn,0.38
155,we can't be friends (wait for your love),Ariana Grande,641,https://www.last.fm/music/Ariana+Grande/_/we+can%27t+be+friends+(wait+for+your+love),0.38
156,La Plena - W Sound 05,W Sound,641,https://www.last.fm/music/W+Sound/_/La+Plena+-+W+Sound+05,0.38
157,Gameboy,KATSEYE,631,https://www.last.fm/music/KATSEYE/_/Gameboy,0.38
158,Juno,Sabrina Carpenter,631,https://www.last.fm/music/Sabrina+Carpenter/_/Juno,0.38
159,On Melancholy Hill,Gorillaz,627,https://www.last.fm/music/Gorillaz/_/On+Melancholy+Hill,0.37
160,like JENNIE,Jennie,624,https://www.last.fm/music/Jennie/_/like+JENNIE,0.37
161,Every Breath You Take,The Police,624,https://www.last.fm/music/The+Police/_/Every+Breath+You+Take,0.37
162,Filter,BTS,623,https://www.last.fm/music/BTS/_/Filter,0.37
163,El Teléfono,"Héctor ""El Father""",622,https://www.last.fm/music/H%C3%A9ctor+%22El+Father%22/_/El+Tel%C3%A9fono,0.37
164,Woman,Doja Cat,621,https://www.last.fm/music/Doja+Cat/_/Woman,0.37
165,Trátame Suavemente - Remasterizado 2007,Soda Stereo,620,https://www.last.fm/music/Soda+Stereo/_/Tr%C3%A1tame+Suavemente+-+Remasterizado+2007,0.37
166,RUN,BTS,619,https://www.last.fm/music/BTS/_/RUN,0.37
167,D-Day,Agust D,617,https://www.last.fm/music/Agust+D/_/D-Day,0.37
168,INTRO.,BTS,615,https://www.last.fm/music/BTS/_/INTRO.,0.37
169,The Less I Know the Better,Tame Impala,613,https://www.last.fm/music/Tame+Impala/_/The+Less+I+Know+the+Better,0.37
170,Desenfocao',Rauw Alejandro,610,https://www.last.fm/music/Rauw+Alejandro/_/Desenfocao%27,0.36
171,Stay Alive (Prod. SUGA of BTS),Jung Kook,610,https://www.last.fm/music/Jung+Kook/_/Stay+Alive+(Prod.+SUGA+of+BTS),0.36
172,ANTIFRAGILE,LE SSERAFIM,610,https://www.last.fm/music/LE+SSERAFIM/_/ANTIFRAGILE,0.36
173,Confident,Justin Bieber,604,https://www.last.fm/music/Justin+Bieber/_/Confident,0.36
174,"Right People, Wrong Place",RM,601,"https://www.last.fm/music/RM/_/Right+People,+Wrong+Place",0.36
175,Billyeoon Goyangi (Do the Dance),ILLIT,601,https://www.last.fm/music/ILLIT/_/Billyeoon+Goyangi+(Do+the+Dance),0.36
176,Serendipity (Full Length Edition),BTS,600,https://www.last.fm/music/BTS/_/Serendipity+(Full+Length+Edition),0.36
177,Nobody’s Son,Sabrina Carpenter,598,https://www.last.fm/music/Sabrina+Carpenter/_/Nobody%E2%80%99s+Son,0.36
178,SDL,Agust D,596,https://www.last.fm/music/Agust+D/_/SDL,0.36
179,That's What I Like,Bruno Mars,596,https://www.last.fm/music/Bruno+Mars/_/That%27s+What+I+Like,0.36
180,Shot Glass of Tears,Jung Kook,595,https://www.last.fm/music/Jung+Kook/_/Shot+Glass+of+Tears,0.35
181,No. 1 Party Anthem,Arctic Monkeys,593,https://www.last.fm/music/Arctic+Monkeys/_/No.+1+Party+Anthem,0.35
182,Glimpse of Us,Joji,592,https://www.last.fm/music/Joji/_/Glimpse+of+Us,0.35
183,Please Please Please,Sabrina Carpenter,592,https://www.last.fm/music/Sabrina+Carpenter/_/Please+Please+Please,0.35
184,WILDFLOWER,Billie Eilish,591,https://www.last.fm/music/Billie+Eilish/_/WILDFLOWER,0.35
185,Best of Me,BTS,589,https://www.last.fm/music/BTS/_/Best+of+Me,0.35
186,PERRO NEGRO,Bad Bunny,586,https://www.last.fm/music/Bad+Bunny/_/PERRO+NEGRO,0.35
187,Elizabeth Taylor,Taylor Swift,585,https://www.last.fm/music/Taylor+Swift/_/Elizabeth+Taylor,0.35
188,FaSHioN,CORTIS,585,https://www.last.fm/music/CORTIS/_/FaSHioN,0.35
189,INTRO : Calling,BTS,585,https://www.last.fm/music/BTS/_/INTRO+:+Calling,0.35
190,Taste,Sabrina Carpenter,584,https://www.last.fm/music/Sabrina+Carpenter/_/Taste,0.35
191,OUTRO : Crack,BTS,583,https://www.last.fm/music/BTS/_/OUTRO+:+Crack,0.35
192,OUTRO : The Journey,BTS,583,https://www.last.fm/music/BTS/_/OUTRO+:+The+Journey,0.35
193,In the End,Linkin Park,583,https://www.last.fm/music/Linkin+Park/_/In+the+End,0.35
194,Like Him (feat. Lola Young),"Tyler, The Creator",582,"https://www.last.fm/music/Tyler,+The+Creator/_/Like+Him+(feat.+Lola+Young)",0.35
195,Selfless,The Strokes,582,https://www.last.fm/music/The+Strokes/_/Selfless,0.35
196,People,Agust D,582,https://www.last.fm/music/Agust+D/_/People,0.35
197,Music Box : Reflection,j-hope,581,https://www.last.fm/music/j-hope/_/Music+Box+:+Reflection,0.35
198,MOTINHA 2.0 (Mete Marcha) - Remix,Dennis,581,https://www.last.fm/music/Dennis/_/MOTINHA+2.0+(Mete+Marcha)+-+Remix,0.35
199,HUH?! (feat. j-hope),Agust D,581,https://www.last.fm/music/Agust+D/_/HUH%3F%21+(feat.+j-hope),0.35
200,no tiene sentido,Beéle,578,https://www.last.fm/music/Be%C3%A9le/_/no+tiene+sentido,0.34
