rank,track_name,artist,listeners,url,pct_listeners
75,With the Clouds,Jin,848,https://www.last.fm/music/Jin/_/With+the+Clouds,0.49
76,Set Me Free Pt.2,Jimin,846,https://www.last.fm/music/Jimin/_/Set+Me+Free+Pt.2,0.49
77,Intro: 2 COOL 4 SKOOL,BTS,845,https://www.last.fm/music/BTS/_/Intro:+2+COOL+4+SKOOL,0.49
78,Khé?,Rauw Alejandro,844,https://www.last.fm/music/Rauw+Alejandro/_/Kh%C3%A9%3F,0.49
79,Duvet,bôa,838,https://www.last.fm/music/b%C3%B4a/_/Duvet,0.49
80,Another Level,Jin,832,https://www.last.fm/music/Jin/_/Another+Level,0.48
81,Blood Sweat & Tears - Live,BTS,831,https://www.last.fm/music/BTS/_/Blood+Sweat+&+Tears+-+Live,0.48
82,"Good Luck, Babe!",Chappell Roan,829,"https://www.last.fm/music/Chappell+Roan/_/Good+Luck,+Babe%21",0.48
83,PIXELATED KISSES,Joji,826,https://www.last.fm/music/Joji/_/PIXELATED+KISSES,0.48
84,Lonely,RM,822,https://www.last.fm/music/RM/_/Lonely,0.48
85,Daechwita,Agust D,819,https://www.last.fm/music/Agust+D/_/Daechwita,0.48
86,back to friends,sombr,818,https://www.last.fm/music/sombr/_/back+to+friends,0.47
87,Intro : Dt sugA (Feat. DJ Friz),Agust D,801,https://www.last.fm/music/Agust+D/_/Intro+:+Dt+sugA+(Feat.+DJ+Friz),0.47
88,Me Rehúso,Danny Ocean,799,https://www.last.fm/music/Danny+Ocean/_/Me+Reh%C3%BAso,0.46
89,DtMF,Bad Bunny,795,https://www.last.fm/music/Bad+Bunny/_/DtMF,0.46
90,BIRDS OF A FEATHER,Billie Eilish,795,https://www.last.fm/music/Billie+Eilish/_/BIRDS+OF+A+FEATHER,0.46
91,See You Again (feat. Kali Uchis),"Tyler, The Creator",789,"https://www.last.fm/music/Tyler,+The+Creator/_/See+You+Again+(feat.+Kali+Uchis)",0.46
92,Moscow Mule,Bad Bunny,786,https://www.last.fm/music/Bad+Bunny/_/Moscow+Mule,0.46
93,LATINA FOREVA,KAROL G,783,https://www.last.fm/music/KAROL+G/_/LATINA+FOREVA,0.45
94,"Intro: O!RUL8,2?",BTS,777,"https://www.last.fm/music/BTS/_/Intro:+O%21RUL8,2%3F",0.45
95,Otro Atardecer,Bad Bunny,775,https://www.last.fm/music/Bad+Bunny/_/Otro+Atardecer,0.45
96,I’ll Be There,Jin,774,https://www.last.fm/music/Jin/_/I%E2%80%99ll+Be+There,0.45
97,Slow Dance (feat. Sofia Carson),Jimin,772,https://www.last.fm/music/Jimin/_/Slow+Dance+(feat.+Sofia+Carson),0.45
98,Pied Piper,BTS,764,https://www.last.fm/music/BTS/_/Pied+Piper,0.44
99,Espresso,Sabrina Carpenter,760,https://www.last.fm/music/Sabrina+Carpenter/_/Espresso,0.44
100,Falling,Jin,757,https://www.last.fm/music/Jin/_/Falling,0.44
101,The Astronaut,Jin,752,https://www.last.fm/music/Jin/_/The+Astronaut,0.44
102,Arson,j-hope,751,https://www.last.fm/music/j-hope/_/Arson,0.44
103,No One Noticed,The Marías,750,https://www.last.fm/music/The+Mar%C3%ADas/_/No+One+Noticed,0.44
104,ㅠㅠ (Credit Roll),RM,747,https://www.last.fm/music/RM/_/%E3%85%A0%E3%85%A0+(Credit+Roll),0.43
105,Spring Day,BTS,747,https://www.last.fm/music/BTS/_/Spring+Day,0.43
106,Rainy Days,V,744,https://www.last.fm/music/V/_/Rainy+Days,0.43
107,CRAZY,LE SSERAFIM,744,https://www.last.fm/music/LE+SSERAFIM/_/CRAZY,0.43
108,Tiroteo - Remix,Marc Seguí,742,https://www.last.fm/music/Marc+Segu%C3%AD/_/Tiroteo+-+Remix,0.43
109,"Closer (with Paul Blanco, Mahalia)",RM,736,"https://www.last.fm/music/RM/_/Closer+(with+Paul+Blanco,+Mahalia)",0.43
110,Borro Cassette,Maluma,733,https://www.last.fm/music/Maluma/_/Borro+Cassette,0.43
111,Closer to You (feat. Major Lazer),Jung Kook,731,https://www.last.fm/music/Jung+Kook/_/Closer+to+You+(feat.+Major+Lazer),0.42
112,I NEED U,BTS,726,https://www.last.fm/music/BTS/_/I+NEED+U,0.42
113,Still Life (with Anderson .Paak),RM,719,https://www.last.fm/music/RM/_/Still+Life+(with+Anderson+.Paak),0.42
114,lock / unlock (with benny blanco & Nile Rodgers),j-hope,719,https://www.last.fm/music/j-hope/_/lock+%2F+unlock+(with+benny+blanco+&+Nile+Rodgers),0.42
115,Ditto,NewJeans,717,https://www.last.fm/music/NewJeans/_/Ditto,0.42
116,GO!,CORTIS,715,https://www.last.fm/music/CORTIS/_/GO%21,0.42
117,Dimple,BTS,714,https://www.last.fm/music/BTS/_/Dimple,0.41
118,Magnetic,ILLIT,711,https://www.last.fm/music/ILLIT/_/Magnetic,0.41
119,Hate You,Jung Kook,707,https://www.last.fm/music/Jung+Kook/_/Hate+You,0.41
120,LA CANCIÓN,J Balvin,706,https://www.last.fm/music/J+Balvin/_/LA+CANCI%C3%93N,0.41
121,For Us,V,701,https://www.last.fm/music/V/_/For+Us,0.41
122,ANTIFRAGILE,LE SSERAFIM,699,https://www.last.fm/music/LE+SSERAFIM/_/ANTIFRAGILE,0.41
123,"One of the Girls (with JENNIE, Lily Rose Depp)",The Weeknd,697,"https://www.last.fm/music/The+Weeknd/_/One+of+the+Girls+(with+JENNIE,+Lily+Rose+Depp)",0.4
124,Blue,V,695,https://www.last.fm/music/V/_/Blue,0.4
125,El Amar y el Querer,José José,693,https://www.last.fm/music/Jos%C3%A9+Jos%C3%A9/_/El+Amar+y+el+Querer,0.4
126,IDOL,BTS,691,https://www.last.fm/music/BTS/_/IDOL,0.4
127,OUTRO : The Journey,BTS,690,https://www.last.fm/music/BTS/_/OUTRO+:+The+Journey,0.4
128,Nuts,RM,690,https://www.last.fm/music/RM/_/Nuts,0.4
129,Kiss Me More (feat. SZA),Doja Cat,687,https://www.last.fm/music/Doja+Cat/_/Kiss+Me+More+(feat.+SZA),0.4
130,LUNA,Feid,686,https://www.last.fm/music/Feid/_/LUNA,0.4
131,0%,Santos Bravos,685,https://www.last.fm/music/Santos+Bravos/_/0%25,0.4
132,Neva Play (feat. RM of BTS),Megan Thee Stallion,684,https://www.last.fm/music/Megan+Thee+Stallion/_/Neva+Play+(feat.+RM+of+BTS),0.4
133,When Did You Get Hot?,Sabrina Carpenter,684,https://www.last.fm/music/Sabrina+Carpenter/_/When+Did+You+Get+Hot%3F,0.4
134,Closer Than This,Jimin,682,https://www.last.fm/music/Jimin/_/Closer+Than+This,0.4
135,INTRO.,BTS,682,https://www.last.fm/music/BTS/_/INTRO.,0.4
136,Interlude : Dawn,Agust D,681,https://www.last.fm/music/Agust+D/_/Interlude+:+Dawn,0.4
137,I will come to you,Jin,680,https://www.last.fm/music/Jin/_/I+will+come+to+you,0.39
138,JUMP,BLACKPINK,680,https://www.last.fm/music/BLACKPINK/_/JUMP,0.39
139,Music Box : Reflection,j-hope,678,https://www.last.fm/music/j-hope/_/Music+Box+:+Reflection,0.39
140,More,Zion,676,https://www.last.fm/music/Zion/_/More,0.39
141,SLOW DANCING IN THE DARK,Joji,672,https://www.last.fm/music/Joji/_/SLOW+DANCING+IN+THE+DARK,0.39
142,Diles,Bad Bunny,672,https://www.last.fm/music/Bad+Bunny/_/Diles,0.39
143,SUGAR ON MY TONGUE,"Tyler, The Creator",671,"https://www.last.fm/music/Tyler,+The+Creator/_/SUGAR+ON+MY+TONGUE",0.39
144,Feel Good Inc.,Gorillaz,668,https://www.last.fm/music/Gorillaz/_/Feel+Good+Inc.,0.39
145,INTRO : Calling,BTS,667,https://www.last.fm/music/BTS/_/INTRO+:+Calling,0.39
146,COQUETA,Fuerza Regida,667,https://www.last.fm/music/Fuerza+Regida/_/COQUETA,0.39
147,Creep,Radiohead,667,https://www.last.fm/music/Radiohead/_/Creep,0.39
148,Rebirth (Intro),Jimin,665,https://www.last.fm/music/Jimin/_/Rebirth+(Intro),0.39
149,Life Goes On,Agust D,662,https://www.last.fm/music/Agust+D/_/Life+Goes+On,0.38
150,Euphoria,BTS,659,https://www.last.fm/music/BTS/_/Euphoria,0.38
151,La Plena - W Sound 05,W Sound,657,https://www.last.fm/music/W+Sound/_/La+Plena+-+W+Sound+05,0.38
152,505,Arctic Monkeys,655,https://www.last.fm/music/Arctic+Monkeys/_/505,0.38
153,Smeraldo Garden Marching Band (feat. Loco),Jimin,653,https://www.last.fm/music/Jimin/_/Smeraldo+Garden+Marching+Band+(feat.+Loco),0.38
154,Gameboy,KATSEYE,653,https://www.last.fm/music/KATSEYE/_/Gameboy,0.38
155,Into You,Ariana Grande,649,https://www.last.fm/music/Ariana+Grande/_/Into+You,0.38
156,Come back to me,RM,647,https://www.last.fm/music/RM/_/Come+back+to+me,0.38
157,Candy,Plan B,646,https://www.last.fm/music/Plan+B/_/Candy,0.38
158,Die with a Smile,Lady Gaga,645,https://www.last.fm/music/Lady+Gaga/_/Die+with+a+Smile,0.37
159,OUTRO: Propose,BTS,643,https://www.last.fm/music/BTS/_/OUTRO:+Propose,0.37
160,Never Let Go,Jung Kook,642,https://www.last.fm/music/Jung+Kook/_/Never+Let+Go,0.37
161,Black Swan,BTS,642,https://www.last.fm/music/BTS/_/Black+Swan,0.37
162,Every Breath You Take,The Police,641,https://www.last.fm/music/The+Police/_/Every+Breath+You+Take,0.37
163,El Teléfono,"Héctor ""El Father""",640,https://www.last.fm/music/H%C3%A9ctor+%22El+Father%22/_/El+Tel%C3%A9fono,0.37
164,Trátame Suavemente - Remasterizado 2007,Soda Stereo,638,https://www.last.fm/music/Soda+Stereo/_/Tr%C3%A1tame+Suavemente+-+Remasterizado+2007,0.37
165,Virgen,Adolescent's Orquesta,636,https://www.last.fm/music/Adolescent%27s+Orquesta/_/Virgen,0.37
166,Woman,Doja Cat,636,https://www.last.fm/music/Doja+Cat/_/Woman,0.37
167,AMYGDALA,Agust D,634,https://www.last.fm/music/Agust+D/_/AMYGDALA,0.37
168,On Melancholy Hill,Gorillaz,625,https://www.last.fm/music/Gorillaz/_/On+Melancholy+Hill,0.36
169,OUTRO : Crack,BTS,623,https://www.last.fm/music/BTS/_/OUTRO+:+Crack,0.36
170,Desenfocao',Rauw Alejandro,622,https://www.last.fm/music/Rauw+Alejandro/_/Desenfocao%27,0.36
171,Skit: Soulmate,BTS,621,https://www.last.fm/music/BTS/_/Skit:+Soulmate,0.36
172,we can't be friends (wait for your love),Ariana Grande,619,https://www.last.fm/music/Ariana+Grande/_/we+can%27t+be+friends+(wait+for+your+love),0.36
173,The Less I Know the Better,Tame Impala,618,https://www.last.fm/music/Tame+Impala/_/The+Less+I+Know+the+Better,0.36
174,D-Day,Agust D,617,https://www.last.fm/music/Agust+D/_/D-Day,0.36
175,Chicken Noodle Soup (feat. Becky G),j-hope,617,https://www.last.fm/music/j-hope/_/Chicken+Noodle+Soup+(feat.+Becky+G),0.36
176,Juno,Sabrina Carpenter,611,https://www.last.fm/music/Sabrina+Carpenter/_/Juno,0.35
177,RUN,BTS,610,https://www.last.fm/music/BTS/_/RUN,0.35
178,Billyeoon Goyangi (Do the Dance),ILLIT,609,https://www.last.fm/music/ILLIT/_/Billyeoon+Goyangi+(Do+the+Dance),0.35
179,FaSHioN,CORTIS,608,https://www.last.fm/music/CORTIS/_/FaSHioN,0.35
180,Confident,Justin Bieber,605,https://www.last.fm/music/Justin+Bieber/_/Confident,0.35
181,like JENNIE,Jennie,603,https://www.last.fm/music/Jennie/_/like+JENNIE,0.35
182,"Right People, Wrong Place",RM,602,"https://www.last.fm/music/RM/_/Right+People,+Wrong+Place",0.35
183,Nobody’s Son,Sabrina Carpenter,602,https://www.last.fm/music/Sabrina+Carpenter/_/Nobody%E2%80%99s+Son,0.35
184,My Universe,Coldplay,598,https://www.last.fm/music/Coldplay/_/My+Universe,0.35
185,Eyes Without a Face,Billy Idol,598,https://www.last.fm/music/Billy+Idol/_/Eyes+Without+a+Face,0.35
186,no tiene sentido,Beéle,597,https://www.last.fm/music/Be%C3%A9le/_/no+tiene+sentido,0.35
187,Please Please Please,Sabrina Carpenter,596,https://www.last.fm/music/Sabrina+Carpenter/_/Please+Please+Please,0.35
188,Danger,BTS,595,https://www.last.fm/music/BTS/_/Danger,0.35
189,In the End,Linkin Park,595,https://www.last.fm/music/Linkin+Park/_/In+the+End,0.35
190,PERRO NEGRO,Bad Bunny,593,https://www.last.fm/music/Bad+Bunny/_/PERRO+NEGRO,0.34
191,Serendipity (Full Length Edition),BTS,589,https://www.last.fm/music/BTS/_/Serendipity+(Full+Length+Edition),0.34
192,Stay Alive (Prod. SUGA of BTS),Jung Kook,589,https://www.last.fm/music/Jung+Kook/_/Stay+Alive+(Prod.+SUGA+of+BTS),0.34
193,Shot Glass of Tears,Jung Kook,587,https://www.last.fm/music/Jung+Kook/_/Shot+Glass+of+Tears,0.34
194,MOTINHA 2.0 (Mete Marcha) - Remix,Dennis,587,https://www.last.fm/music/Dennis/_/MOTINHA+2.0+(Mete+Marcha)+-+Remix,0.34
195,WILDFLOWER,Billie Eilish,587,https://www.last.fm/music/Billie+Eilish/_/WILDFLOWER,0.34
196,Filter,BTS,586,https://www.last.fm/music/BTS/_/Filter,0.34
197,THIS IS FOR,TWICE,585,https://www.last.fm/music/TWICE/_/THIS+IS+FOR,0.34
198,That's What I Like,Bruno Mars,585,https://www.last.fm/music/Bruno+Mars/_/That%27s+What+I+Like,0.34
199,Dracula,Tame Impala,584,https://www.last.fm/music/Tame+Impala/_/Dracula,0.34
200,Rara Vez,Milo j,584,https://www.last.fm/music/Milo+j/_/Rara+Vez,0.34
