rank,track_name,artist,listeners,url,country,snapshot_date
0,Khé?,Rauw Alejandro,857,https://www.last.fm/music/Rauw+Alejandro/_/Kh%C3%A9%3F,Peru,2025-10-19
0,Heart on the Window (with WENDY),Jin,852,https://www.last.fm/music/Jin/_/Heart+on+the+Window+(with+WENDY),Peru,2025-10-19
0,Interlude,BTS,850,https://www.last.fm/music/BTS/_/Interlude,Peru,2025-10-19
0,NUEVAYoL,Bad Bunny,850,https://www.last.fm/music/Bad+Bunny/_/NUEVAYoL,Peru,2025-10-19
0,Change pt.2,RM,844,https://www.last.fm/music/RM/_/Change+pt.2,Peru,2025-10-19
0,Es un Secreto,Plan B,844,https://www.last.fm/music/Plan+B/_/Es+un+Secreto,Peru,2025-10-19
0,Still With You,Jung Kook,843,https://www.last.fm/music/Jung+Kook/_/Still+With+You,Peru,2025-10-19
0,Daechwita,Agust D,841,https://www.last.fm/music/Agust+D/_/Daechwita,Peru,2025-10-19
0,Somebody,Jung Kook,838,https://www.last.fm/music/Jung+Kook/_/Somebody,Peru,2025-10-19
0,Lonely,RM,837,https://www.last.fm/music/RM/_/Lonely,Peru,2025-10-19
0,Touch,KATSEYE,830,https://www.last.fm/music/KATSEYE/_/Touch,Peru,2025-10-19
0,Intro,j-hope,828,https://www.last.fm/music/j-hope/_/Intro,Peru,2025-10-19
0,Blood Sweat & Tears,BTS,826,https://www.last.fm/music/BTS/_/Blood+Sweat+&+Tears,Peru,2025-10-19
0,Permission to Dance - Live,BTS,821,https://www.last.fm/music/BTS/_/Permission+to+Dance+-+Live,Peru,2025-10-19
0,Interlude: What Are You Doing Now,BTS,818,https://www.last.fm/music/BTS/_/Interlude:+What+Are+You+Doing+Now,Peru,2025-10-19
0,Duvet,bôa,805,https://www.last.fm/music/b%C3%B4a/_/Duvet,Peru,2025-10-19
0,"To Me, Today",Jin,800,"https://www.last.fm/music/Jin/_/To+Me,+Today",Peru,2025-10-19
0,BIRDS OF A FEATHER,Billie Eilish,797,https://www.last.fm/music/Billie+Eilish/_/BIRDS+OF+A+FEATHER,Peru,2025-10-19
0,"Good Luck, Babe!",Chappell Roan,796,"https://www.last.fm/music/Chappell+Roan/_/Good+Luck,+Babe%21",Peru,2025-10-19
0,Me Rehúso,Danny Ocean,792,https://www.last.fm/music/Danny+Ocean/_/Me+Reh%C3%BAso,Peru,2025-10-19
0,MOJABI GHOST,Tainy,787,https://www.last.fm/music/Tainy/_/MOJABI+GHOST,Peru,2025-10-19
0,Slow Dancing,V,784,https://www.last.fm/music/V/_/Slow+Dancing,Peru,2025-10-19
0,With the Clouds,Jin,782,https://www.last.fm/music/Jin/_/With+the+Clouds,Peru,2025-10-19
0,back to friends,sombr,777,https://www.last.fm/music/sombr/_/back+to+friends,Peru,2025-10-19
0,= (Equal Sign),j-hope,774,https://www.last.fm/music/j-hope/_/=+(Equal+Sign),Peru,2025-10-19
0,DtMF,Bad Bunny,774,https://www.last.fm/music/Bad+Bunny/_/DtMF,Peru,2025-10-19
0,Butter,BTS,768,https://www.last.fm/music/BTS/_/Butter,Peru,2025-10-19
0,No One Noticed,The Marías,768,https://www.last.fm/music/The+Mar%C3%ADas/_/No+One+Noticed,Peru,2025-10-19
0,Slow Dance (feat. Sofia Carson),Jimin,755,https://www.last.fm/music/Jimin/_/Slow+Dance+(feat.+Sofia+Carson),Peru,2025-10-19
0,Moscow Mule,Bad Bunny,753,https://www.last.fm/music/Bad+Bunny/_/Moscow+Mule,Peru,2025-10-19
0,Intro: 2 COOL 4 SKOOL,BTS,750,https://www.last.fm/music/BTS/_/Intro:+2+COOL+4+SKOOL,Peru,2025-10-19
0,SLOW DANCING IN THE DARK,Joji,750,https://www.last.fm/music/Joji/_/SLOW+DANCING+IN+THE+DARK,Peru,2025-10-19
0,Spring Day,BTS,748,https://www.last.fm/music/BTS/_/Spring+Day,Peru,2025-10-19
0,Eyes Closed (with Zayn),JISOO,746,https://www.last.fm/music/JISOO/_/Eyes+Closed+(with+Zayn),Peru,2025-10-19
0,ㅠㅠ (Credit Roll),RM,741,https://www.last.fm/music/RM/_/%E3%85%A0%E3%85%A0+(Credit+Roll),Peru,2025-10-19
0,El Amar y el Querer,José José,740,https://www.last.fm/music/Jos%C3%A9+Jos%C3%A9/_/El+Amar+y+el+Querer,Peru,2025-10-19
0,Another Level,Jin,738,https://www.last.fm/music/Jin/_/Another+Level,Peru,2025-10-19
0,Ditto,NewJeans,729,https://www.last.fm/music/NewJeans/_/Ditto,Peru,2025-10-19
0,Blood Sweat & Tears - Live,BTS,725,https://www.last.fm/music/BTS/_/Blood+Sweat+&+Tears+-+Live,Peru,2025-10-19
0,Closer to You (feat. Major Lazer),Jung Kook,724,https://www.last.fm/music/Jung+Kook/_/Closer+to+You+(feat.+Major+Lazer),Peru,2025-10-19
0,Dimple,BTS,724,https://www.last.fm/music/BTS/_/Dimple,Peru,2025-10-19
0,When Did You Get Hot?,Sabrina Carpenter,723,https://www.last.fm/music/Sabrina+Carpenter/_/When+Did+You+Get+Hot%3F,Peru,2025-10-19
0,NEURON (with Gaeko & YOON MIRAE),j-hope,723,https://www.last.fm/music/j-hope/_/NEURON+(with+Gaeko+&+YOON+MIRAE),Peru,2025-10-19
0,Espresso,Sabrina Carpenter,719,https://www.last.fm/music/Sabrina+Carpenter/_/Espresso,Peru,2025-10-19
0,Rebirth (Intro),Jimin,718,https://www.last.fm/music/Jimin/_/Rebirth+(Intro),Peru,2025-10-19
0,I’ll Be There,Jin,718,https://www.last.fm/music/Jin/_/I%E2%80%99ll+Be+There,Peru,2025-10-19
0,Hate You,Jung Kook,717,https://www.last.fm/music/Jung+Kook/_/Hate+You,Peru,2025-10-19
0,LA CANCIÓN,J Balvin,717,https://www.last.fm/music/J+Balvin/_/LA+CANCI%C3%93N,Peru,2025-10-19
0,"Intro: O!RUL8,2?",BTS,716,"https://www.last.fm/music/BTS/_/Intro:+O%21RUL8,2%3F",Peru,2025-10-19
0,Otro Atardecer,Bad Bunny,714,https://www.last.fm/music/Bad+Bunny/_/Otro+Atardecer,Peru,2025-10-19
0,Borro Cassette,Maluma,714,https://www.last.fm/music/Maluma/_/Borro+Cassette,Peru,2025-10-19
0,See You Again (feat. Kali Uchis),"Tyler, The Creator",713,"https://www.last.fm/music/Tyler,+The+Creator/_/See+You+Again+(feat.+Kali+Uchis)",Peru,2025-10-19
0,Closer Than This,Jimin,711,https://www.last.fm/music/Jimin/_/Closer+Than+This,Peru,2025-10-19
0,Pied Piper,BTS,709,https://www.last.fm/music/BTS/_/Pied+Piper,Peru,2025-10-19
0,"Closer (with Paul Blanco, Mahalia)",RM,706,"https://www.last.fm/music/RM/_/Closer+(with+Paul+Blanco,+Mahalia)",Peru,2025-10-19
0,Elizabeth Taylor,Taylor Swift,702,https://www.last.fm/music/Taylor+Swift/_/Elizabeth+Taylor,Peru,2025-10-19
0,Falling,Jin,701,https://www.last.fm/music/Jin/_/Falling,Peru,2025-10-19
0,The Astronaut,Jin,697,https://www.last.fm/music/Jin/_/The+Astronaut,Peru,2025-10-19
0,GO!,CORTIS,695,https://www.last.fm/music/CORTIS/_/GO%21,Peru,2025-10-19
0,CRAZY,LE SSERAFIM,695,https://www.last.fm/music/LE+SSERAFIM/_/CRAZY,Peru,2025-10-19
0,Candy,Plan B,691,https://www.last.fm/music/Plan+B/_/Candy,Peru,2025-10-19
0,COQUETA,Fuerza Regida,690,https://www.last.fm/music/Fuerza+Regida/_/COQUETA,Peru,2025-10-19
0,Intro : Dt sugA (Feat. DJ Friz),Agust D,685,https://www.last.fm/music/Agust+D/_/Intro+:+Dt+sugA+(Feat.+DJ+Friz),Peru,2025-10-19
0,Rainy Days,V,679,https://www.last.fm/music/V/_/Rainy+Days,Peru,2025-10-19
0,La Plena - W Sound 05,W Sound,678,https://www.last.fm/music/W+Sound/_/La+Plena+-+W+Sound+05,Peru,2025-10-19
0,Kiss Me More (feat. SZA),Doja Cat,678,https://www.last.fm/music/Doja+Cat/_/Kiss+Me+More+(feat.+SZA),Peru,2025-10-19
0,JUMP,BLACKPINK,677,https://www.last.fm/music/BLACKPINK/_/JUMP,Peru,2025-10-19
0,Still Life (with Anderson .Paak),RM,672,https://www.last.fm/music/RM/_/Still+Life+(with+Anderson+.Paak),Peru,2025-10-19
0,Glimpse of Us,Joji,672,https://www.last.fm/music/Joji/_/Glimpse+of+Us,Peru,2025-10-19
0,I NEED U,BTS,672,https://www.last.fm/music/BTS/_/I+NEED+U,Peru,2025-10-19
0,SUGAR ON MY TONGUE,"Tyler, The Creator",671,"https://www.last.fm/music/Tyler,+The+Creator/_/SUGAR+ON+MY+TONGUE",Peru,2025-10-19
0,Stay Alive (Prod. SUGA of BTS),Jung Kook,670,https://www.last.fm/music/Jung+Kook/_/Stay+Alive+(Prod.+SUGA+of+BTS),Peru,2025-10-19
0,Nuts,RM,669,https://www.last.fm/music/RM/_/Nuts,Peru,2025-10-19
0,More,Zion,669,https://www.last.fm/music/Zion/_/More,Peru,2025-10-19
0,"One of the Girls (with JENNIE, Lily Rose Depp)",The Weeknd,668,"https://www.last.fm/music/The+Weeknd/_/One+of+the+Girls+(with+JENNIE,+Lily+Rose+Depp)",Peru,2025-10-19
0,Promise,Jimin,665,https://www.last.fm/music/Jimin/_/Promise,Peru,2025-10-19
0,Filter,BTS,663,https://www.last.fm/music/BTS/_/Filter,Peru,2025-10-19
0,Actually Romantic,Taylor Swift,661,https://www.last.fm/music/Taylor+Swift/_/Actually+Romantic,Peru,2025-10-19
0,LUNA,Feid,660,https://www.last.fm/music/Feid/_/LUNA,Peru,2025-10-19
0,Creep,Radiohead,657,https://www.last.fm/music/Radiohead/_/Creep,Peru,2025-10-19
0,Virgen,Adolescent's Orquesta,657,https://www.last.fm/music/Adolescent%27s+Orquesta/_/Virgen,Peru,2025-10-19
0,Diles,Bad Bunny,653,https://www.last.fm/music/Bad+Bunny/_/Diles,Peru,2025-10-19
0,Magnetic,ILLIT,652,https://www.last.fm/music/ILLIT/_/Magnetic,Peru,2025-10-19
0,Wood,Taylor Swift,651,https://www.last.fm/music/Taylor+Swift/_/Wood,Peru,2025-10-19
0,Smeraldo Garden Marching Band (feat. Loco),Jimin,649,https://www.last.fm/music/Jimin/_/Smeraldo+Garden+Marching+Band+(feat.+Loco),Peru,2025-10-19
0,Die with a Smile,Lady Gaga,648,https://www.last.fm/music/Lady+Gaga/_/Die+with+a+Smile,Peru,2025-10-19
0,Euphoria,BTS,647,https://www.last.fm/music/BTS/_/Euphoria,Peru,2025-10-19
0,Tiroteo - Remix,Marc Seguí,647,https://www.last.fm/music/Marc+Segu%C3%AD/_/Tiroteo+-+Remix,Peru,2025-10-19
0,Feel Good Inc.,Gorillaz,646,https://www.last.fm/music/Gorillaz/_/Feel+Good+Inc.,Peru,2025-10-19
0,IDOL,BTS,645,https://www.last.fm/music/BTS/_/IDOL,Peru,2025-10-19
0,Black Swan,BTS,641,https://www.last.fm/music/BTS/_/Black+Swan,Peru,2025-10-19
0,Gameboy,KATSEYE,640,https://www.last.fm/music/KATSEYE/_/Gameboy,Peru,2025-10-19
0,we can't be friends (wait for your love),Ariana Grande,639,https://www.last.fm/music/Ariana+Grande/_/we+can%27t+be+friends+(wait+for+your+love),Peru,2025-10-19
0,The Life of a Showgirl (feat. Sabrina Carpenter),Taylor Swift,638,https://www.last.fm/music/Taylor+Swift/_/The+Life+of+a+Showgirl+(feat.+Sabrina+Carpenter),Peru,2025-10-19
0,Come back to me,RM,635,https://www.last.fm/music/RM/_/Come+back+to+me,Peru,2025-10-19
0,For Us,V,633,https://www.last.fm/music/V/_/For+Us,Peru,2025-10-19
0,RUN,BTS,631,https://www.last.fm/music/BTS/_/RUN,Peru,2025-10-19
0,Blue,V,630,https://www.last.fm/music/V/_/Blue,Peru,2025-10-19
0,Life Goes On,Agust D,630,https://www.last.fm/music/Agust+D/_/Life+Goes+On,Peru,2025-10-19
0,That's What I Like,Bruno Mars,630,https://www.last.fm/music/Bruno+Mars/_/That%27s+What+I+Like,Peru,2025-10-19
0,like JENNIE,Jennie,629,https://www.last.fm/music/Jennie/_/like+JENNIE,Peru,2025-10-19
0,Shot Glass of Tears,Jung Kook,629,https://www.last.fm/music/Jung+Kook/_/Shot+Glass+of+Tears,Peru,2025-10-19
0,Never Let Go,Jung Kook,628,https://www.last.fm/music/Jung+Kook/_/Never+Let+Go,Peru,2025-10-19
0,Neva Play (feat. RM of BTS),Megan Thee Stallion,620,https://www.last.fm/music/Megan+Thee+Stallion/_/Neva+Play+(feat.+RM+of+BTS),Peru,2025-10-19
0,505,Arctic Monkeys,620,https://www.last.fm/music/Arctic+Monkeys/_/505,Peru,2025-10-19
0,Every Breath You Take,The Police,619,https://www.last.fm/music/The+Police/_/Every+Breath+You+Take,Peru,2025-10-19
0,I will come to you,Jin,613,https://www.last.fm/music/Jin/_/I+will+come+to+you,Peru,2025-10-19
0,Interlude : Dawn,Agust D,613,https://www.last.fm/music/Agust+D/_/Interlude+:+Dawn,Peru,2025-10-19
0,El Teléfono,"Héctor ""El Father""",613,https://www.last.fm/music/H%C3%A9ctor+%22El+Father%22/_/El+Tel%C3%A9fono,Peru,2025-10-19
0,Wi$h Li$t,Taylor Swift,612,https://www.last.fm/music/Taylor+Swift/_/Wi$h+Li$t,Peru,2025-10-19
0,Into You,Ariana Grande,609,https://www.last.fm/music/Ariana+Grande/_/Into+You,Peru,2025-10-19
0,AMYGDALA,Agust D,608,https://www.last.fm/music/Agust+D/_/AMYGDALA,Peru,2025-10-19
0,Father Figure,Taylor Swift,601,https://www.last.fm/music/Taylor+Swift/_/Father+Figure,Peru,2025-10-19
0,Butterfly,BTS,600,https://www.last.fm/music/BTS/_/Butterfly,Peru,2025-10-19
0,Best of Me,BTS,597,https://www.last.fm/music/BTS/_/Best+of+Me,Peru,2025-10-19
0,On Melancholy Hill,Gorillaz,597,https://www.last.fm/music/Gorillaz/_/On+Melancholy+Hill,Peru,2025-10-19
0,The Less I Know the Better,Tame Impala,596,https://www.last.fm/music/Tame+Impala/_/The+Less+I+Know+the+Better,Peru,2025-10-19
0,People,Agust D,595,https://www.last.fm/music/Agust+D/_/People,Peru,2025-10-19
0,"Right People, Wrong Place",RM,594,"https://www.last.fm/music/RM/_/Right+People,+Wrong+Place",Peru,2025-10-19
0,Lie,BTS,594,https://www.last.fm/music/BTS/_/Lie,Peru,2025-10-19
0,Magic Shop,BTS,594,https://www.last.fm/music/BTS/_/Magic+Shop,Peru,2025-10-19
0,INTRO : Calling,BTS,591,https://www.last.fm/music/BTS/_/INTRO+:+Calling,Peru,2025-10-19
0,no tiene sentido,Beéle,591,https://www.last.fm/music/Be%C3%A9le/_/no+tiene+sentido,Peru,2025-10-19
0,ON,BTS,589,https://www.last.fm/music/BTS/_/ON,Peru,2025-10-19
0,INTRO.,BTS,588,https://www.last.fm/music/BTS/_/INTRO.,Peru,2025-10-19
0,No. 1 Party Anthem,Arctic Monkeys,588,https://www.last.fm/music/Arctic+Monkeys/_/No.+1+Party+Anthem,Peru,2025-10-19
0,MOTINHA 2.0 (Mete Marcha) - Remix,Dennis,587,https://www.last.fm/music/Dennis/_/MOTINHA+2.0+(Mete+Marcha)+-+Remix,Peru,2025-10-19
0,WILDFLOWER,Billie Eilish,586,https://www.last.fm/music/Billie+Eilish/_/WILDFLOWER,Peru,2025-10-19
0,Woman,Doja Cat,586,https://www.last.fm/music/Doja+Cat/_/Woman,Peru,2025-10-19
0,My You,Jung Kook,585,https://www.last.fm/music/Jung+Kook/_/My+You,Peru,2025-10-19
0,Ruin the Friendship,Taylor Swift,584,https://www.last.fm/music/Taylor+Swift/_/Ruin+the+Friendship,Peru,2025-10-19
0,Selfless,The Strokes,584,https://www.last.fm/music/The+Strokes/_/Selfless,Peru,2025-10-19
0,Juno,Sabrina Carpenter,583,https://www.last.fm/music/Sabrina+Carpenter/_/Juno,Peru,2025-10-19
0,Nobody’s Son,Sabrina Carpenter,579,https://www.last.fm/music/Sabrina+Carpenter/_/Nobody%E2%80%99s+Son,Peru,2025-10-19
0,Moon,BTS,579,https://www.last.fm/music/BTS/_/Moon,Peru,2025-10-19
0,CANCELLED!,Taylor Swift,578,https://www.last.fm/music/Taylor+Swift/_/CANCELLED%21,Peru,2025-10-19
0,FaSHioN,CORTIS,576,https://www.last.fm/music/CORTIS/_/FaSHioN,Peru,2025-10-19
0,Billyeoon Goyangi (Do the Dance),ILLIT,573,https://www.last.fm/music/ILLIT/_/Billyeoon+Goyangi+(Do+the+Dance),Peru,2025-10-19
0,Desenfocao',Rauw Alejandro,573,https://www.last.fm/music/Rauw+Alejandro/_/Desenfocao%27,Peru,2025-10-19
0,Taste,Sabrina Carpenter,573,https://www.last.fm/music/Sabrina+Carpenter/_/Taste,Peru,2025-10-19
0,Airplane pt.2,BTS,572,https://www.last.fm/music/BTS/_/Airplane+pt.2,Peru,2025-10-19
0,Yo sé,Yan Block,570,https://www.last.fm/music/Yan+Block/_/Yo+s%C3%A9,Peru,2025-10-19
0,Guess featuring billie eilish,Charli xcx,570,https://www.last.fm/music/Charli+xcx/_/Guess+featuring+billie+eilish,Peru,2025-10-19
0,Like Him (feat. Lola Young),"Tyler, The Creator",569,"https://www.last.fm/music/Tyler,+The+Creator/_/Like+Him+(feat.+Lola+Young)",Peru,2025-10-19
